state_code,district_code,district_name,district_key,households_2011,persons_2011,males_2011,females_2011,rural_pop_2011,rural_hh_2011,urban_pop_2011,urban_hh_2011,urban_pct_2011,persons_2001,males_2001,females_2001,rural_2001,number_of_households_2001,scheduled_caste_population_2001,scheduled_tribe_population_2001,persons__literate_2001,persons__literacy_rate_2001,males__literatacy_rate_2001,females__literacy_rate_2001,total_educated_2001,below_primary_2001,primary_2001,middle_2001,matric_higher_secondary_diploma_2001,graduate_and_above_2001,x0___4_years_2001,x5___14_years_2001,x15___59_years_2001,total_workers_2001,main_workers_2001,marginal_workers_2001,non_workers_2001,total_inhabited_villages_2001,drinking_water_facilities_2001,safe_drinking_water_2001,primary_school_2001,middle_schools_2001,college_2001,medical_facility_2001,primary_health_centre_2001,bus_services_2001,paved_approach_road_2001,permanent_house_2001,semi_permanent_house_2001,temporary_house_2001,villages_inhabited,villages_uninhabited,towns,area_sqkm,pop_per_sqkm,pincodes
29,568,Shimoga,shimoga,406816,1752753,877415,875338,1129026,259456,623727,147360,35.59,1642545.0,830559.0,811986.0,1071535,341224.0,,55997,1068934.0,74.52,82.01,66.88,1068934.0,269618.0,307761.0,145435.0,263089.0,70661.0,146012.0,338653.0,1037965.0,714671.0,586832.0,127839.0,927874.0,1443.0,1415.0,1411.0,989.0,626,10,311.0,51,980,1014,45.3,47.3,7.4,1444,86,9,8478,207,"[577115, 577201, 577202, 577203, 577204, 577205, 577211, 577214, 577220, 577222, 577226, 577227, 577229, 577232, 577233, 577245, 577301, 577302, 577401, 577411, 577412, 577413, 577414, 577415, 577416, 577417, 577418, 577419, 577421, 577422, 577423, 577424, 577425, 577426, 577428, 577429, 577430, 577431, 577432, 577433, 577434, 577435, 577436, 577448, 577451, 577452, 577453]"
29,569,Udupi,udupi,253078,1177361,562131,615230,843300,177529,334061,75549,28.37,1112243.0,522231.0,590012.0,905890,,,,810584.0,81.25,88.23,75.19,,,,,,,,,,488173.0,417287.0,70886.0,624070.0,,,,,,,,,,,53.2,39.9,6.8,233,0,20,3582,329,"[574101, 574102, 574103, 574104, 574105, 574106, 574108, 574110, 574111, 574112, 574113, 574114, 574115, 574116, 574117, 574118, 574119, 574122, 574129, 574244, 576101, 576102, 576103, 576104, 576105, 576106, 576107, 576108, 576111, 576112, 576113, 576114, 576115, 576117, 576120, 576121, 576122, 576124, 576201, 576210, 576211, 576212, 576213, 576214, 576215, 576216, 576217, 576218, 576219, 576220, 576221, 576222, 576223, 576224, 576225, 576226, 576227, 576228, 576229, 576230, 576231, 576232, 576233, 576234, 576235, 576247, 576257, 576282, 576283]"
29,570,Chikmagalur,chikmagalur,276085,1137961,566622,571339,898453,218247,239508,57838,21.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022,95,9,7202,158,
29,571,Tumkur,tumkur,640081,2678980,1350594,1328386,2079902,497521,599078,142560,22.36,2584711.0,1313801.0,1270910.0,2077509,550473.0,,193819,1525485.0,67.01,76.78,56.94,1525485.0,353737.0,442987.0,246919.0,376384.0,79317.0,213120.0,543436.0,1590903.0,1316939.0,1050291.0,266648.0,1267772.0,2574.0,2477.0,2475.0,2123.0,1321,12,382.0,85,1554,1562,61.2,24.9,13.8,2582,133,12,10597,253,"[561202, 572101, 572102, 572103, 572104, 572105, 572106, 572107, 572111, 572112, 572113, 572114, 572115, 572116, 572117, 572118, 572119, 572120, 572121, 572122, 572123, 572124, 572125, 572126, 572127, 572128, 572129, 572130, 572132, 572133, 572134, 572135, 572136, 572137, 572138, 572139, 572140, 572141, 572142, 572168, 572175, 572201, 572211, 572212, 572213, 572214, 572215, 572216, 572217, 572218, 572219, 572220, 572221, 572222, 572223, 572224, 572225, 572226, 572227, 572228]"
29,572,Bangalore,bangalore,2393845,9621551,5022661,4598890,871607,213207,8749944,2180638,90.94,6537124.0,3426599.0,3110525.0,777137,1460697.0,,86018,4782565.0,82.96,87.92,77.48,4782565.0,665866.0,993052.0,591695.0,1735275.0,736744.0,533851.0,1216105.0,4367420.0,2566914.0,2378180.0,188734.0,3970210.0,668.0,651.0,650.0,561.0,277,14,144.0,25,480,504,89.7,8.5,1.7,562,26,16,2196,4381,"[560001, 560002, 560003, 560004, 560005, 560006, 560007, 560008, 560009, 560010, 560011, 560012, 560013, 560014, 560015, 560016, 560017, 560018, 560019, 560020, 560021, 560022, 560023, 560024, 560025, 560026, 560027, 560029, 560030, 560032, 560033, 560034, 560035, 560036, 560037, 560038, 560039, 560040, 560041, 560042, 560043, 560045, 560047, 560048, 560049, 560050, 560051, 560053, 560054, 560055, 560056, 560057, 560058, 560059, 560061, 560062, 560063, 560064, 560065, 560066, 560070, 560071, 560072, 560073, 560074, 560075, 560076, 560077, 560078, 560079, 560080, 560081, 560084, 560085, 560086, 560087, 560092, 560093, 560094, 560095, 560096, 560097, 560098, 560100, 560102, 560103, 560104, 560105, 560108, 560109, 560110, 560112, 560300, 562106, 562107, 562125, 562149, 562157]"
29,573,Mandya,mandya,428625,1805769,905085,900684,1497407,355271,308362,73354,17.08,1763705.0,888034.0,875671.0,1480990,373672.0,,17193,951460.0,61.05,70.5,51.53,951460.0,199499.0,286608.0,170984.0,230259.0,46091.0,142951.0,360414.0,1096888.0,840419.0,682440.0,157979.0,923286.0,1369.0,1330.0,1322.0,1185.0,787,17,458.0,113,842,1022,56.8,34.4,8.8,1368,109,9,4962,364,"[571401, 571402, 571403, 571404, 571405, 571415, 571416, 571417, 571418, 571419, 571421, 571422, 571423, 571424, 571425, 571426, 571427, 571428, 571429, 571430, 571431, 571432, 571433, 571434, 571435, 571436, 571438, 571445, 571446, 571448, 571450, 571455, 571463, 571475, 571476, 571477, 571478, 571605, 571606, 571607, 571802, 571807, 571811, 571812]"
29,574,Hassan,hassan,433453,1776421,883667,892754,1399658,341634,376763,91819,21.21,1721669.0,859086.0,862583.0,1416996,364806.0,,26451,1044584.0,68.63,78.37,59.0,1044584.0,238258.0,313894.0,187201.0,239412.0,52127.0,140986.0,348986.0,1081127.0,864711.0,702827.0,161884.0,856958.0,2394.0,2330.0,2325.0,1990.0,1016,8,482.0,80,1320,1859,32.8,64.5,2.6,2418,156,11,6814,261,"[573101, 573102, 573103, 573111, 573112, 573113, 573115, 573116, 573117, 573118, 573119, 573120, 573121, 573122, 573123, 573124, 573125, 573126, 573127, 573128, 573129, 573130, 573131, 573133, 573134, 573135, 573136, 573137, 573141, 573142, 573144, 573150, 573162, 573164, 573165, 573201, 573202, 573210, 573211, 573212, 573213, 573214, 573215, 573216, 573217, 573218, 573219, 573220, 573225]"
29,575,Dakshina Kannada,dakshinakannada,439733,2089649,1034714,1054935,1093563,225243,996086,214490,47.67,1897730.0,938434.0,959296.0,1168428,362216.0,,62936,1391738.0,83.35,89.7,77.21,1391738.0,338980.0,483612.0,157540.0,310789.0,93990.0,162895.0,368371.0,1207195.0,946390.0,841509.0,104881.0,951340.0,354.0,354.0,354.0,352.0,342,11,327.0,56,346,345,48.2,47.2,4.6,331,0,41,4861,430,"[574141, 574142, 574143, 574145, 574146, 574148, 574150, 574151, 574153, 574154, 574197, 574198, 574199, 574201, 574202, 574203, 574210, 574211, 574212, 574213, 574214, 574216, 574217, 574218, 574219, 574220, 574221, 574222, 574223, 574224, 574225, 574226, 574227, 574228, 574229, 574230, 574231, 574232, 574233, 574235, 574236, 574237, 574238, 574239, 574240, 574241, 574242, 574243, 574248, 574253, 574259, 574260, 574265, 574267, 574274, 574279, 574285, 574313, 574323, 574324, 574325, 574326, 574327, 574328, 574509, 575001, 575002, 575003, 575004, 575005, 575006, 575007, 575008, 575010, 575011, 575013, 575014, 575015, 575016, 575017, 575018, 575019, 575020, 575022, 575023, 575025, 575028, 575029, 575030]"
29,576,Kodagu,kodagu,142716,554519,274608,279911,473531,121989,80988,20727,14.61,548561.0,274831.0,273730.0,473179,130110.0,,46115,373541.0,77.99,83.7,72.26,373541.0,83154.0,109557.0,61766.0,90068.0,24723.0,50319.0,106143.0,349834.0,266378.0,247574.0,18804.0,282183.0,291.0,279.0,279.0,267.0,199,10,138.0,38,242,264,49.1,46.9,4.0,291,5,5,4102,135,"[571201, 571211, 571212, 571213, 571214, 571215, 571216, 571217, 571218, 571219, 571231, 571232, 571234, 571235, 571236, 571237, 571247, 571248, 571249, 571250, 571251, 571252, 571253, 571254]"
29,577,Mysore,mysore,700968,3001127,1511600,1489527,1755714,406952,1245413,294016,41.5,2641027.0,1344670.0,1296357.0,1658899,545741.0,,271351,1471155.0,63.48,70.88,55.81,1471155.0,306190.0,419378.0,217783.0,373399.0,131222.0,225010.0,551281.0,1649306.0,1110264.0,926129.0,184135.0,1530763.0,1216.0,1184.0,1173.0,1101.0,714,9,459.0,85,997,904,53.7,41.2,5.1,1199,137,19,6307,476,"[570001, 570002, 570003, 570004, 570005, 570006, 570007, 570008, 570009, 570010, 570011, 570012, 570014, 570015, 570016, 570017, 570018, 570019, 570020, 570022, 570023, 570025, 570026, 570027, 570028, 570029, 570030, 570031, 571101, 571102, 571103, 571104, 571105, 571106, 571107, 571108, 571114, 571116, 571118, 571119, 571120, 571121, 571122, 571124, 571125, 571129, 571130, 571134, 571187, 571189, 571301, 571302, 571311, 571312, 571314, 571315, 571601, 571602, 571603, 571604, 571610, 571617]"
29,578,Chamarajanagar,chamarajanagar,244874,1020791,512231,508560,845817,204137,174974,40737,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,81,5,5648,181,
29,579,Gulbarga,gulbarga,471601,2566326,1301755,1264571,1730775,312880,835551,158721,32.56,3130922.0,1592789.0,1538133.0,2278301,536056.0,,154195,1297445.0,50.01,61.77,37.9,1297445.0,397499.0,345382.0,123657.0,310638.0,78138.0,358729.0,882140.0,1667646.0,1350072.0,1010430.0,339642.0,1780850.0,1360.0,1327.0,1323.0,1337.0,808,3,708.0,109,975,875,59.5,35.4,5.1,871,47,11,10954,234,"[585101, 585102, 585103, 585104, 585105, 585106, 585210, 585211, 585212, 585213, 585217, 585218, 585222, 585225, 585228, 585229, 585236, 585265, 585292, 585301, 585302, 585303, 585305, 585306, 585307, 585308, 585310, 585311, 585312, 585313, 585314, 585316, 585317, 585318, 585320, 585322, 585324, 585325, 585367]"
29,580,Yadgir,yadgir,202063,1174271,590329,583942,953594,162187,220677,39876,18.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,26,7,5270,223,
29,581,Kolar,kolar,333348,1536401,776396,760005,1056328,227058,480073,106290,31.25,2536069.0,1286193.0,1249876.0,1910546,504185.0,,205711,1382267.0,62.84,73.17,52.23,1382267.0,329607.0,404772.0,223831.0,332698.0,65652.0,230185.0,573769.0,1515044.0,1235028.0,1014667.0,220361.0,1301041.0,2919.0,2797.0,2781.0,2342.0,1073,,490.0,85,1973,1726,69.2,20.0,10.8,1608,189,7,3979,386,"[563101, 563102, 563103, 563113, 563114, 563115, 563116, 563117, 563118, 563119, 563120, 563122, 563126, 563127, 563128, 563129, 563130, 563131, 563132, 563133, 563134, 563135, 563136, 563137, 563139, 563160, 563161, 563162]"
29,582,Chikkaballapura,chikkaballapura,284698,1255104,636437,618667,973985,220987,281119,63711,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,189,8,4244,296,
29,583,Bangalore Rural,bangalorerural,229279,990923,509172,481751,722179,164814,268744,64465,27.12,1881514.0,962183.0,919331.0,1474118,,,,1071327.0,64.7,73.99,54.99,,,,,,,,,,892531.0,726652.0,165879.0,988983.0,,,,,,,,,,,56.6,29.4,14.0,957,94,7,2298,431,"[560088, 560089, 560107, 561101, 561203, 561204, 561205, 562110, 562111, 562114, 562122, 562123, 562127, 562129, 562131, 562132, 562135, 562163]"
29,584,Ramanagara,ramanagara,260533,1082636,548008,534628,814877,199673,267759,60860,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,52,6,3516,308,
30,585,North Goa,northgoa,191766,818008,416677,401331,324927,74704,493081,117062,60.28,758573.0,388502.0,370071.0,416824,164129.0,,281,566668.0,83.52,90.05,76.69,566668.0,113407.0,110017.0,93191.0,183788.0,56876.0,57358.0,123907.0,511082.0,307628.0,242190.0,65438.0,450945.0,209.0,209.0,206.0,188.0,110,4,111.0,6,195,200,66.4,31.7,1.9,188,6,47,1736,471,"[403001, 403002, 403004, 403005, 403006, 403101, 403102, 403103, 403104, 403108, 403109, 403110, 403114, 403201, 403202, 403203, 403204, 403206, 403402, 403403, 403501, 403502, 403503, 403504, 403505, 403506, 403507, 403508, 403509, 403510, 403511, 403512, 403513, 403515, 403516, 403517, 403521, 403523, 403524, 403526, 403527, 403529, 403530]"
30,586,South Goa,southgoa,151845,640537,322463,318074,226804,53504,413733,98341,64.59,589095.0,298746.0,290349.0,260267,130683.0,,285,418894.0,80.06,86.28,73.68,418894.0,75499.0,83652.0,66067.0,143627.0,41421.0,46465.0,103496.0,386075.0,215227.0,183115.0,32112.0,373868.0,138.0,138.0,137.0,120.0,61,2,74.0,5,128,131,74.2,23.8,2.0,132,8,23,1966,326,"[403106, 403115, 403409, 403410, 403601, 403602, 403701, 403702, 403703, 403704, 403705, 403706, 403707, 403708, 403709, 403710, 403711, 403712, 403713, 403714, 403715, 403716, 403717, 403718, 403719, 403720, 403721, 403722, 403723, 403724, 403725, 403726, 403728, 403729, 403731, 403801, 403802, 403803, 403804, 403806]"
31,587,Lakshadweep,lakshadweep,11574,64473,33123,31350,14141,2710,50332,8864,78.07,60650.0,31131.0,29519.0,33683,9993.0,-,57321,44683.0,86.66,92.53,80.47,44683.0,12358.0,12994.0,9162.0,6718.0,959.0,6468.0,14266.0,36134.0,15354.0,11710.0,3644.0,45296.0,8.0,8.0,8.0,7.0,6,-,7.0,4,-,-,95.3,2.9,1.8,6,15,6,30,2149,"[682551, 682552, 682553, 682554, 682555, 682556, 682557, 682558, 682559]"
32,588,Kasaragod,kasaragod,273410,1307375,628613,678762,798328,169240,509047,104170,38.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,27,1989,657,
32,589,Kannur,kannur,554298,2523003,1181446,1341557,882017,202229,1640986,352069,65.04,2408956.0,1152817.0,1256139.0,1196058,457368.0,,19969,1971403.0,92.59,96.13,89.4,1971403.0,350835.0,544405.0,441878.0,521715.0,91604.0,204098.0,423672.0,1532764.0,767197.0,626876.0,140321.0,1641759.0,78.0,78.0,78.0,78.0,77,6,78.0,43,78,78,63.5,33.9,2.6,56,0,67,2961,852,"[670001, 670002, 670003, 670004, 670005, 670006, 670007, 670008, 670009, 670010, 670011, 670012, 670013, 670014, 670017, 670018, 670101, 670102, 670103, 670104, 670105, 670106, 670107, 670141, 670142, 670143, 670301, 670302, 670303, 670304, 670305, 670306, 670307, 670308, 670309, 670310, 670325, 670327, 670331, 670334, 670353, 670358, 670501, 670502, 670503, 670504, 670521, 670561, 670562, 670563, 670567, 670571, 670581, 670582, 670591, 670592, 670593, 670594, 670595, 670601, 670602, 670604, 670611, 670612, 670613, 670621, 670622, 670631, 670632, 670633, 670641, 670642, 670643, 670649, 670650, 670651, 670661, 670662, 670663, 670671, 670672, 670673, 670674, 670675, 670676, 670691, 670692, 670693, 670694, 670701, 670702, 670703, 670704, 670705, 670706, 670741, 673311, 673312, 673313, 673316]"
32,590,Wayanad,wayanad,190894,817420,401684,415736,785840,183375,31580,7519,3.86,780619.0,391273.0,389346.0,751007,166763.0,,136062,576735.0,85.25,89.77,80.72,576735.0,135598.0,154742.0,134323.0,122652.0,19920.0,77165.0,142415.0,502281.0,308613.0,219789.0,88824.0,472006.0,48.0,48.0,48.0,47.0,46,7,48.0,29,48,48,60.4,24.8,14.7,48,0,1,2130,384,"[670644, 670645, 670646, 670721, 670731, 673121, 673122, 673123, 673575, 673576, 673577, 673579, 673581, 673591, 673592, 673593, 673595, 673596]"
32,591,Kozhikode,kozhikode,697710,3086293,1470942,1615351,1013721,235703,2072572,462007,67.15,2879131.0,1399358.0,1479773.0,1777974,567658.0,,5940,2335442.0,92.24,96.11,88.62,2335442.0,447198.0,601267.0,598508.0,556008.0,108192.0,255332.0,508356.0,1835004.0,802900.0,630836.0,172064.0,2076231.0,87.0,87.0,87.0,87.0,85,9,87.0,56,87,87,71.8,16.9,11.2,51,0,51,2345,1316,"[673001, 673002, 673003, 673004, 673005, 673006, 673007, 673008, 673009, 673010, 673011, 673012, 673014, 673015, 673016, 673017, 673018, 673019, 673020, 673021, 673027, 673028, 673029, 673032, 673101, 673102, 673103, 673104, 673105, 673106, 673301, 673302, 673303, 673304, 673305, 673306, 673307, 673308, 673309, 673315, 673317, 673328, 673501, 673502, 673503, 673504, 673505, 673506, 673507, 673508, 673509, 673513, 673517, 673521, 673522, 673523, 673524, 673525, 673526, 673527, 673528, 673529, 673541, 673542, 673570, 673571, 673572, 673573, 673574, 673580, 673582, 673585, 673586, 673601, 673602, 673603, 673604, 673611, 673612, 673613, 673614, 673615, 673616, 673620, 673631, 673655, 673661]"
32,592,Malappuram,malappuram,793999,4112920,1960328,2152592,2295709,448037,1817211,345962,44.18,3625471.0,1754576.0,1870895.0,3269301,612413.0,,12267,2754509.0,89.61,93.25,86.26,2754509.0,678943.0,775445.0,747341.0,451421.0,63246.0,402623.0,832939.0,2123481.0,874476.0,691848.0,182628.0,2750995.0,122.0,122.0,122.0,122.0,121,14,121.0,94,122,122,68.1,25.4,6.4,83,0,44,3554,1157,"[673314, 673634, 673635, 673636, 673637, 673638, 673639, 673640, 673641, 673642, 673645, 673647, 676101, 676102, 676103, 676104, 676105, 676106, 676107, 676108, 676109, 676121, 676122, 676123, 676301, 676302, 676303, 676304, 676305, 676306, 676307, 676309, 676311, 676312, 676317, 676319, 676320, 676501, 676502, 676503, 676504, 676505, 676506, 676507, 676508, 676509, 676510, 676517, 676519, 676521, 676522, 676523, 676525, 676528, 676541, 676542, 676551, 676552, 676553, 676561, 676562, 679321, 679322, 679323, 679324, 679325, 679326, 679327, 679328, 679329, 679330, 679331, 679332, 679333, 679334, 679338, 679339, 679340, 679341, 679357, 679571, 679572, 679573, 679574, 679575, 679576, 679577, 679578, 679579, 679580, 679581, 679582, 679583, 679584, 679585, 679586, 679587, 679591]"
32,593,Palakkad,palakkad,637220,2809934,1359478,1450456,2133124,482285,676810,154935,24.09,2617482.0,1266985.0,1350497.0,2260907,530216.0,,39665,1938818.0,84.35,89.52,79.56,1938818.0,402235.0,519629.0,510415.0,403353.0,73476.0,231752.0,481755.0,1635585.0,945052.0,768620.0,176432.0,1672430.0,144.0,144.0,144.0,141.0,127,6,139.0,80,144,144,51.1,40.1,8.8,131,0,21,4482,627,"[678001, 678002, 678003, 678004, 678005, 678006, 678007, 678008, 678009, 678010, 678011, 678012, 678013, 678014, 678101, 678102, 678103, 678104, 678501, 678502, 678503, 678504, 678505, 678506, 678507, 678508, 678510, 678512, 678531, 678532, 678533, 678534, 678541, 678542, 678543, 678544, 678545, 678546, 678551, 678552, 678553, 678554, 678555, 678556, 678557, 678571, 678572, 678573, 678574, 678581, 678582, 678583, 678591, 678592, 678593, 678594, 678595, 678596, 678597, 678598, 678601, 678611, 678612, 678613, 678621, 678622, 678623, 678624, 678631, 678632, 678633, 678641, 678642, 678651, 678661, 678671, 678681, 678682, 678683, 678684, 678685, 678686, 678687, 678688, 678701, 678702, 678703, 678704, 678705, 678706, 678721, 678722, 678731, 678732, 678762, 679101, 679102, 679103, 679104, 679121, 679122, 679123, 679301, 679302, 679303, 679304, 679305, 679306, 679307, 679308, 679309, 679313, 679335, 679336, 679337, 679501, 679502, 679503, 679504, 679505, 679506, 679511, 679512, 679513, 679514, 679515, 679516, 679521, 679522, 679523, 679533, 679534, 679535, 679536, 679551, 679552, 679553, 679554]"
32,594,Thrissur,thrissur,759210,3121200,1480763,1640437,1024794,250877,2096406,508333,67.17,2974232.0,1422052.0,1552180.0,2134799,639871.0,,4826,2437592.0,92.27,95.11,89.71,2437592.0,497934.0,546008.0,503278.0,719444.0,151519.0,240565.0,489240.0,1894992.0,955300.0,808965.0,146335.0,2018932.0,204.0,204.0,204.0,196.0,162,12,194.0,76,204,204,68.1,23.4,8.5,98,0,135,3027,1031,"[679105, 679106, 679531, 679532, 679561, 679562, 679563, 679564, 680001, 680002, 680003, 680004, 680005, 680006, 680007, 680008, 680009, 680010, 680011, 680012, 680013, 680014, 680020, 680021, 680022, 680026, 680027, 680028, 680101, 680102, 680103, 680104, 680121, 680122, 680123, 680125, 680301, 680302, 680303, 680304, 680305, 680306, 680307, 680308, 680309, 680310, 680311, 680312, 680317, 680501, 680502, 680503, 680504, 680505, 680506, 680507, 680508, 680509, 680510, 680511, 680512, 680513, 680514, 680515, 680516, 680517, 680518, 680519, 680520, 680521, 680522, 680523, 680524, 680541, 680542, 680543, 680544, 680545, 680546, 680551, 680552, 680553, 680555, 680561, 680562, 680563, 680564, 680565, 680566, 680567, 680568, 680569, 680570, 680571, 680581, 680582, 680583, 680584, 680585, 680586, 680587, 680588, 680589, 680590, 680591, 680594, 680596, 680601, 680602, 680604, 680611, 680612, 680613, 680614, 680615, 680616, 680617, 680618, 680619, 680620, 680623, 680631, 680641, 680642, 680651, 680652, 680653, 680654, 680655, 680656, 680661, 680662, 680663, 680664, 680665, 680666, 680668, 680669, 680670, 680671, 680681, 680682, 680683, 680684, 680685, 680686, 680687, 680688, 680689, 680691, 680697, 680699, 680701, 680702, 680703, 680711, 680712, 680721, 680722, 680724, 680731, 680732, 680733, 680734, 680741, 680751]"
32,595,Ernakulam,ernakulam,814011,3282388,1619557,1662831,1048025,259915,2234363,554096,68.07,3105798.0,1538397.0,1567401.0,1628713,693161.0,,10046,2578813.0,93.2,95.81,90.66,2578813.0,476336.0,528694.0,503631.0,820372.0,225105.0,247137.0,470604.0,2033169.0,1117091.0,915756.0,201335.0,1988707.0,90.0,90.0,90.0,89.0,85,,89.0,67,90,90,92.3,4.9,2.8,61,0,56,3063,1072,"[682001, 682002, 682003, 682004, 682005, 682006, 682007, 682008, 682009, 682010, 682011, 682012, 682013, 682015, 682016, 682017, 682018, 682019, 682020, 682021, 682022, 682023, 682024, 682025, 682026, 682027, 682028, 682029, 682030, 682031, 682032, 682033, 682034, 682035, 682036, 682037, 682038, 682039, 682040, 682041, 682042, 682301, 682302, 682303, 682304, 682305, 682306, 682307, 682308, 682309, 682310, 682311, 682312, 682313, 682314, 682315, 682316, 682501, 682502, 682503, 682504, 682505, 682506, 682507, 682508, 682509, 682511, 683101, 683102, 683104, 683105, 683106, 683108, 683110, 683111, 683112, 683501, 683502, 683503, 683511, 683512, 683513, 683514, 683515, 683516, 683517, 683518, 683519, 683520, 683521, 683522, 683541, 683542, 683543, 683544, 683545, 683546, 683547, 683549, 683550, 683556, 683561, 683562, 683563, 683565, 683571, 683572, 683573, 683574, 683575, 683576, 683577, 683578, 683579, 683580, 683581, 683585, 683587, 683589, 683594, 686661, 686662, 686663, 686664, 686665, 686666, 686667, 686668, 686669, 686670, 686671, 686672, 686673, 686681, 686691, 686692, 686693]"
