district_key,pincode,district_name,state_code,district_key_norm,pct_attending_edu,pct_attending_school,pct_attending_college,pct_never_attended
kodagu,571231,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571232,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571234,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571235,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571236,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571237,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571247,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571248,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571249,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571250,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571251,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571252,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571253,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
kodagu,571254,Kodagu,29.0,kodagu,23.32,19.84,2.29,23.09
koderma,825109,,,nan,,,,
koderma,825132,,,nan,,,,
koderma,825318,,,nan,,,,
koderma,825407,,,nan,,,,
koderma,825409,,,nan,,,,
koderma,825410,,,nan,,,,
koderma,825413,,,nan,,,,
koderma,825421,,,nan,,,,
kohima,797001,Kohima,13.0,kohima,36.13,29.97,5.61,20.0
kohima,797002,Kohima,13.0,kohima,36.13,29.97,5.61,20.0
kohima,797003,Kohima,13.0,kohima,36.13,29.97,5.61,20.0
kohima,797004,Kohima,13.0,kohima,36.13,29.97,5.61,20.0
kohima,797005,Kohima,13.0,kohima,36.13,29.97,5.61,20.0
kohima,797105,Kohima,13.0,kohima,36.13,29.97,5.61,20.0
kohima,797120,Kohima,13.0,kohima,36.13,29.97,5.61,20.0
kohima,797121,Kohima,13.0,kohima,36.13,29.97,5.61,20.0
kokrajhar,783332,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783333,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783336,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783346,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783347,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783350,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783354,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783361,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783369,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783370,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783372,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783375,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kokrajhar,783376,Kokrajhar,18.0,kokrajhar,25.01,22.38,2.27,42.41
kolar,563101,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563102,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563103,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563113,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563114,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563115,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563116,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563117,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563118,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563119,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563120,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563122,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563126,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563127,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563128,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563129,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563130,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563131,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563132,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563133,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563134,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563135,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563136,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563137,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563139,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563160,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563161,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolar,563162,Kolar,29.0,kolar,25.15,20.46,3.15,31.94
kolasib,796081,Kolasib,15.0,kolasib,28.32,25.75,1.95,18.16
kolasib,796082,Kolasib,15.0,kolasib,28.32,25.75,1.95,18.16
kolasib,796091,Kolasib,15.0,kolasib,28.32,25.75,1.95,18.16
kolhapur,415101,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416001,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416002,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416003,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416004,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416005,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416006,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416007,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416008,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416010,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416011,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416012,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416013,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416101,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416102,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416103,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416104,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416105,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416106,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416107,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416108,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416109,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416110,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416111,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416112,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416113,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416114,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416115,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416116,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416118,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416119,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416120,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416121,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416122,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416143,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416144,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416146,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416201,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416202,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416203,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416204,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416205,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416206,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416207,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416208,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416209,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416210,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416211,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416212,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416213,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416214,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416215,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416216,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416218,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416219,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416220,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416221,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416223,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416229,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416230,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416231,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416232,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416234,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416235,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416236,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416501,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416502,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416503,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416504,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416505,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416506,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416507,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416508,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416509,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416526,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416527,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416551,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolhapur,416552,Kolhapur,27.0,kolhapur,24.71,20.43,3.23,24.1
kolkata,700001,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700002,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700003,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700004,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700005,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700006,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700007,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700008,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700009,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700010,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700011,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700012,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700013,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700014,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700015,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700016,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700017,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700018,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700019,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700020,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700021,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700022,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700023,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700024,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700025,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700026,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700027,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700028,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700029,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700030,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700031,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700032,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700033,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700034,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700035,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700036,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700037,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700038,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700040,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700041,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700042,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700043,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700044,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700045,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700046,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700047,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700050,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700052,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700053,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700054,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700060,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700061,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700062,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700063,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700065,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700066,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700067,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700068,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700069,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700071,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700072,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700073,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700074,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700075,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700077,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700078,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700080,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700082,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700085,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700086,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700087,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700088,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700090,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700092,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700094,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700095,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700099,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700107,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kolkata,700108,Kolkata,19.0,kolkata,21.69,16.64,4.29,18.69
kollam,689696,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690518,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690519,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690520,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690521,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690523,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690524,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690525,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690526,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690528,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690536,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690538,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690539,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690540,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690542,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690544,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690561,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690573,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,690574,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691001,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691002,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691003,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691004,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691005,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691006,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691007,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691008,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691009,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691010,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691011,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691012,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691013,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691014,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691015,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691016,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691019,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691020,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691021,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691301,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691302,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691303,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691304,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691305,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691306,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691307,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691308,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691309,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691310,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691311,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691312,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691319,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691322,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691331,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691332,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691333,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691334,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691500,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691501,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691502,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691503,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691504,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691505,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691506,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691507,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691508,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691509,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691510,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691511,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691512,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691515,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691516,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691520,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691521,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691522,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691531,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691532,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691533,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691534,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691535,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691536,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691537,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691538,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691540,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691541,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691543,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691557,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691559,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691560,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691566,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691571,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691572,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691573,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691574,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691576,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691577,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691578,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691579,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691581,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691582,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691583,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691584,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691585,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691589,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691590,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691601,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
kollam,691602,Kollam,32.0,kollam,22.92,18.4,2.84,11.97
koppal,583228,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koppal,583230,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koppal,583231,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koppal,583232,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koppal,583234,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koppal,583236,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koppal,583237,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koppal,583278,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koppal,583280,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koppal,583281,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koppal,583283,Koppal,29.0,koppal,26.3,23.03,2.24,39.28
koraput,763001,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,763002,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,763003,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,763004,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,763008,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764001,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764002,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764003,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764004,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764005,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764006,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764011,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764014,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764020,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764021,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764027,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764028,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764036,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
koraput,764037,Koraput,21.0,koraput,19.54,18.22,0.74,54.92
